matchId,year,matchType,squadName,playerId,playerName,shotLocation,roundNo,gameNo,period,periodSeconds,scoreName,scoreValue,shotResult
103930101,2018,regular,Magpies,80052,C.Thwaites,left-short,1,1,1,30,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,1,60,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,1,73,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,1,98,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,1,115,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,left-long,1,1,1,138,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,1,162,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-long,1,1,1,190,miss,0,unsuccessful
103930101,2018,regular,Vixens,80293,T.Philip,right-baseline-short,1,1,1,222,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,1,249,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,269,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,1,307,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,326,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,1,345,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,361,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,1,374,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,1,401,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-long,1,1,1,420,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-short,1,1,1,447,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-long,1,1,1,459,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,485,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,1,500,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,1,521,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-short,1,1,1,548,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,562,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,1,599,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-long,1,1,1,623,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,1,636,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,1,662,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,704,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-short,1,1,1,738,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,789,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,1,809,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,1,865,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,1,886,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-long,1,1,1,897,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,2,20,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-short,1,1,2,83,miss,0,unsuccessful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,2,93,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,2,112,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,middle-short,1,1,2,130,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,2,157,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,2,179,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,2,215,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,2,275,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,2,303,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-long,1,1,2,323,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,2,341,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-long,1,1,2,365,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,right-baseline-short,1,1,2,386,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,middle-short,1,1,2,407,miss,0,unsuccessful
103930101,2018,regular,Vixens,80293,T.Philip,left-baseline-short,1,1,2,433,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-short,1,1,2,473,miss,0,unsuccessful
103930101,2018,regular,Vixens,80293,T.Philip,right-baseline-short,1,1,2,506,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,right-long,1,1,2,565,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,left-short,1,1,2,595,miss,0,unsuccessful
103930101,2018,regular,Vixens,80293,T.Philip,left-baseline-short,1,1,2,600,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,2,644,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,2,686,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,2,702,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,2,719,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,middle-long,1,1,2,737,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,2,767,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,2,797,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,2,858,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-short,1,1,2,880,miss,0,unsuccessful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,22,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,3,36,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,3,78,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,3,90,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,3,127,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,3,143,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,3,169,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,3,202,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,234,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,3,249,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,270,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,left-short,1,1,3,297,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,left-short,1,1,3,324,miss,0,unsuccessful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,3,350,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-long,1,1,3,368,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,394,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,3,409,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,430,miss,0,unsuccessful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,3,452,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-long,1,1,3,473,miss,0,unsuccessful
103930101,2018,regular,Magpies,80067,E.Bell,middle-short,1,1,3,526,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,3,546,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,3,566,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,3,598,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,3,622,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,3,642,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-short,1,1,3,658,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,681,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-long,1,1,3,697,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,3,727,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,3,759,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,3,800,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,left-baseline-short,1,1,3,831,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,3,865,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-long,1,1,3,893,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,4,104,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,4,148,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,4,174,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,4,186,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,4,209,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-short,1,1,4,241,miss,0,unsuccessful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-long,1,1,4,307,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,4,329,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,4,351,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,4,385,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,right-baseline-short,1,1,4,421,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,4,441,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-long,1,1,4,459,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-baseline-short,1,1,4,484,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-long,1,1,4,504,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,4,539,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,middle-short,1,1,4,582,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,4,600,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,right-baseline-short,1,1,4,622,miss,0,unsuccessful
103930101,2018,regular,Magpies,80067,E.Bell,middle-short,1,1,4,635,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,left-short,1,1,4,665,goal,1,successful
103930101,2018,regular,Magpies,80052,C.Thwaites,left-baseline-short,1,1,4,677,goal,1,successful
103930101,2018,regular,Vixens,80293,T.Philip,middle-short,1,1,4,709,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-short,1,1,4,736,miss,0,unsuccessful
103930101,2018,regular,Vixens,80540,M.Kumwenda,right-baseline-short,1,1,4,783,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,middle-short,1,1,4,811,goal,1,successful
103930101,2018,regular,Magpies,80067,E.Bell,left-baseline-short,1,1,4,829,goal,1,successful
103930101,2018,regular,Vixens,80540,M.Kumwenda,left-short,1,1,4,858,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,1,34,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,right-long,1,2,1,47,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,1,83,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,left-short,1,2,1,104,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,147,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,171,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,middle-short,1,2,1,189,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,276,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,299,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,317,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,1,334,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,358,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,left-short,1,2,1,381,goal,1,successful
103930102,2018,regular,Fever,80009,N.Medhurst,right-baseline-short,1,2,1,404,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-short,1,2,1,416,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,436,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,1,447,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,465,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,500,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,512,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,1,529,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,544,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,1,564,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,1,586,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,1,599,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,1,653,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,1,667,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,693,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,1,704,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,1,719,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,1,754,miss,0,unsuccessful
103930102,2018,regular,Fever,80826,J.Fowler,right-short,1,2,1,764,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,811,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,1,825,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,1,842,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,1,855,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,1,866,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,1,881,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,2,28,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,2,52,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,2,76,goal,1,successful
103930102,2018,regular,Fever,80009,N.Medhurst,middle-short,1,2,2,92,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,middle-long,1,2,2,143,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,157,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,2,181,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,2,203,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,right-short,1,2,2,230,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,2,259,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,middle-short,1,2,2,296,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,2,329,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,2,370,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,400,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,2,435,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,465,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,2,492,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,2,523,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,2,602,miss,0,unsuccessful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,2,647,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,2,664,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-short,1,2,2,683,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,2,704,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,724,goal,1,successful
103930102,2018,regular,Fever,80009,N.Medhurst,right-short,1,2,2,755,miss,0,unsuccessful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,824,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,2,837,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,856,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,2,873,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,2,899,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,899,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,2,899,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,3,11,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,left-short,1,2,3,30,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,middle-short,1,2,3,61,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,3,86,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,3,117,goal,1,successful
103930102,2018,regular,Thunderbirds,1004493,C.Hodges,left-short,1,2,3,151,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,3,173,goal,1,successful
103930102,2018,regular,Fever,80009,N.Medhurst,right-short,1,2,3,188,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,3,208,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,3,223,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,3,234,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,3,258,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,3,278,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,3,304,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,3,338,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,3,360,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,3,384,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,3,410,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,right-short,1,2,3,430,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,3,452,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,3,481,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,3,505,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,3,524,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-short,1,2,3,549,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,3,577,goal,1,successful
103930102,2018,regular,Fever,80009,N.Medhurst,middle-short,1,2,3,600,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,3,612,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,3,630,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,3,652,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,3,669,goal,1,successful
103930102,2018,regular,Fever,80009,N.Medhurst,middle-short,1,2,3,706,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,3,718,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,3,740,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,3,758,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,left-short,1,2,3,807,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,3,843,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,left-short,1,2,3,887,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,4,17,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,4,36,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,4,60,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,4,100,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,4,115,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,4,122,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,138,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,4,160,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,4,168,goal,1,successful
103930102,2018,regular,Fever,995218,K.Stanton,middle-short,1,2,4,202,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,4,218,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,252,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,286,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,4,329,miss,0,unsuccessful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,370,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,right-baseline-short,1,2,4,460,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,478,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,left-short,1,2,4,511,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,middle-short,1,2,4,538,miss,0,unsuccessful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-baseline-short,1,2,4,541,goal,1,successful
103930102,2018,regular,Fever,995218,K.Stanton,middle-short,1,2,4,560,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,4,577,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,594,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,right-short,1,2,4,612,miss,0,unsuccessful
103930102,2018,regular,Fever,995218,K.Stanton,right-baseline-short,1,2,4,649,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,666,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,right-baseline-short,1,2,4,694,goal,1,successful
103930102,2018,regular,Thunderbirds,1004465,A.Latu-Meafou,right-baseline-short,1,2,4,735,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,middle-short,1,2,4,768,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,790,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,4,811,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,left-baseline-short,1,2,4,844,goal,1,successful
103930102,2018,regular,Thunderbirds,1010545,S.Nelson,left-short,1,2,4,862,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-short,1,2,4,882,goal,1,successful
103930102,2018,regular,Fever,80826,J.Fowler,middle-long,1,2,4,900,goal,1,successful
103930103,2018,regular,GIANTS,80072,S.Pettitt,right-baseline-short,1,3,1,42,goal,1,successful
103930103,2018,regular,Lightning,80113,C.Bassett,middle-short,1,3,1,80,miss,0,unsuccessful
103930103,2018,regular,GIANTS,80150,J.Harten,middle-short,1,3,1,123,goal,1,successful
103930103,2018,regular,GIANTS,80150,J.Harten,middle-short,1,3,1,147,goal,1,successful
103930103,2018,regular,Lightning,80113,C.Bassett,left-baseline-short,1,3,1,163,goal,1,successful
103930103,2018,regular,GIANTS,80072,S.Pettitt,middle-short,1,3,1,181,miss,0,unsuccessful
103930103,2018,regular,GIANTS,80072,S.Pettitt,left-baseline-short,1,3,1,229,goal,1,successful
103930103,2018,regular,Lightning,80475,S.Wood,right-baseline-short,1,3,1,254,goal,1,successful
103930103,2018,regular,GIANTS,80072,S.Pettitt,left-short,1,3,1,276,goal,1,successful
103930103,2018,regular,Lightning,80113,C.Bassett,left-short,1,3,1,297,goal,1,successful
103930103,2018,regular,GIANTS,80150,J.Harten,middle-long,1,3,1,324,goal,1,successful
103930103,2018,regular,Lightning,80113,C.Bassett,middle-short,1,3,1,335,goal,1,successful
103930103,2018,regular,GIANTS,80072,S.Pettitt,right-short,1,3,1,358,goal,1,successful
103930103,2018,regular,GIANTS,80072,S.Pettitt,middle-long,1,3,1,415,miss,0,unsuccessful
103930103,2018,regular,GIANTS,80150,J.Harten,middle-short,1,3,1,427,goal,1,successful
