matchId,roundNo,matchType,year,competition,playerId,displayName,firstName,surname,minutesPlayed,squadName
80050103,1,Regular,2009,ANZC,80001,E.Beaton,Emily,Beaton,45.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80002,G.Beaton,Georgia,Beaton,16.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80003,K.Beveridge,Kate,Beveridge,60.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80006,M.Gerrard,Mo'onia,Gerrard,45.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80009,N.Medhurst,Natalie,Medhurst,60.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80010,G.Mentor,Geva,Mentor,60.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80012,B.Reddy,Bianca,Reddy,30.0,Thunderbirds
80050103,1,Regular,2009,ANZC,80014,N.von Bertouch,Natalie,von Bertouch,60.0,Thunderbirds
80050105,1,Regular,2009,ANZC,80017,J.Seymour,Julie,Seymour,60.0,Tactix
80050105,1,Regular,2009,ANZC,80018,M.Bowden,Maree,Bowden,60.0,Tactix
80050105,1,Regular,2009,ANZC,80019,J.Brown,Jodi,Brown,60.0,Tactix
80050103,1,Regular,2009,ANZC,80020,D.McCloud,Demelza,McCloud,60.0,Firebirds
80050105,1,Regular,2009,ANZC,80021,P.Finch,Phillipa,Finch,15.0,Tactix
80050105,1,Regular,2009,ANZC,80023,C.Kight,Charlotte,Kight,45.0,Tactix
80050101,1,Regular,2009,ANZC,80024,B.Manu,Bessie,Manu,45.0,Pulse
80050105,1,Regular,2009,ANZC,80026,V.Smith,Victoria,Smith,16.0,Tactix
80050105,1,Regular,2009,ANZC,80028,A.Thompson,Anna,Thompson,2.0,Tactix
80050104,1,Regular,2009,ANZC,80029,F.Solia,Frances,Solia,60.0,Magic
80050101,1,Regular,2009,ANZC,80030,J.Gupwell,Jamilah,Gupwell,60.0,Pulse
80050101,1,Regular,2009,ANZC,80037,C.Lichtwark,Cushla,Lichtwark,57.0,Pulse
80050105,1,Regular,2009,ANZC,80038,S.Mkoloma,Sonia,Mkoloma,60.0,Tactix
80050102,1,Regular,2009,ANZC,80041,M.Browne,Madison,Browne,60.0,Fever
80050102,1,Regular,2009,ANZC,80042,B.Chatfield,Bianca,Chatfield,60.0,Vixens
80050102,1,Regular,2009,ANZC,80043,N.Chokljat,Natasha,Chokljat,57.0,Vixens
80050102,1,Regular,2009,ANZC,80044,J.Curran,Johannah,Curran,60.0,Fever
80050102,1,Regular,2009,ANZC,80045,R.Hallinan,Renae,Hallinan,60.0,Vixens
80050102,1,Regular,2009,ANZC,80046,A.Howard,Ashlee,Howard,16.0,Vixens
80050102,1,Regular,2009,ANZC,80049,J.Corletto,Julie,Corletto,60.0,Vixens
80050102,1,Regular,2009,ANZC,80050,S.McMahon,Sharelle,McMahon,60.0,Vixens
80050102,1,Regular,2009,ANZC,80052,C.Thwaites,Caitlin,Thwaites,45.0,Vixens
80050104,1,Regular,2009,ANZC,80054,C.Latu,Cathrine,Latu,30.0,Mystics
80050104,1,Regular,2009,ANZC,80055,G.Rasmussen,Grace,Rasmussen,60.0,Mystics
80050104,1,Regular,2009,ANZC,80056,J.Topia,Jade,Topia,31.0,Mystics
80050104,1,Regular,2009,ANZC,80057,L.de Bruin,Leana,de Bruin,45.0,Magic
80050101,1,Regular,2009,ANZC,80058,P.Griffin,Paula,Griffin,60.0,Pulse
80050104,1,Regular,2009,ANZC,80060,R.Everitt,Rawinia,Everitt,16.0,Mystics
80050101,1,Regular,2009,ANZC,80061,S.Scanlan,Sheryl,Scanlan,30.0,Steel
80050104,1,Regular,2009,ANZC,80062,S.Bond,Stephanie,Bond,60.0,Mystics
80050104,1,Regular,2009,ANZC,80063,T.George,Temepara,George,60.0,Mystics
80050105,1,Regular,2009,ANZC,80064,C.Cox,Catherine,Cox,60.0,Swifts
80050105,1,Regular,2009,ANZC,80066,E.Koster,Emma,Koster,60.0,Swifts
80050105,1,Regular,2009,ANZC,80067,E.Bell,Erin,Bell,31.0,Swifts
80050105,1,Regular,2009,ANZC,80068,R.Bulley,Rebecca,Bulley,60.0,Swifts
80050105,1,Regular,2009,ANZC,80069,K.Green,Kimberlee,Green,60.0,Swifts
80050105,1,Regular,2009,ANZC,80072,S.Pratley,Susan,Pratley,30.0,Swifts
80050105,1,Regular,2009,ANZC,80075,V.Ware,Vanessa,Ware,60.0,Swifts
80050103,1,Regular,2009,ANZC,80076,C.McMeniman,Clare,McMeniman,60.0,Firebirds
80050103,1,Regular,2009,ANZC,80078,R.Aiken,Romelda,Aiken,60.0,Firebirds
80050103,1,Regular,2009,ANZC,80080,L.Geitz,Laura,Geitz,60.0,Firebirds
80050103,1,Regular,2009,ANZC,80081,L.Nourse,Lauren,Nourse,60.0,Firebirds
80050103,1,Regular,2009,ANZC,80085,T.Greenway,Tamsin,Greenway,60.0,Firebirds
80050103,1,Regular,2009,ANZC,80087,J.Lawson,Janelle,Lawson,60.0,Firebirds
80050101,1,Regular,2009,ANZC,80090,M.Hutton,Megan,Hutton,45.0,Steel
80050101,1,Regular,2009,ANZC,80093,D.Wipiiti,Daneka,Wipiiti,60.0,Steel
80050101,1,Regular,2009,ANZC,80094,L.Leota,Liana,Leota,45.0,Steel
80050101,1,Regular,2009,ANZC,80095,W.Frew,Wendy,Frew,16.0,Steel
80050101,1,Regular,2009,ANZC,80096,E.Burgess-Maifea,Erika,Burgess-Maifea,60.0,Steel
80050104,1,Regular,2009,ANZC,80097,D.White,Debbie,White,60.0,Mystics
80050101,1,Regular,2009,ANZC,80098,T.Selby-Rickit,Te Huinga Reo,Selby-Rickit,16.0,Steel
80050101,1,Regular,2009,ANZC,80099,K.Grant,Katrina,Grant,31.0,Steel
80050104,1,Regular,2009,ANZC,80100,M.Tutaia,Maria,Tutaia,60.0,Magic
80050104,1,Regular,2009,ANZC,80101,C.Kopua,Casey,Kopua,60.0,Magic
80050104,1,Regular,2009,ANZC,80105,L.Langman,Laura,Langman,60.0,Magic
80050104,1,Regular,2009,ANZC,80107,K.Grant,Keshia,Grant,45.0,Mystics
80050104,1,Regular,2009,ANZC,80108,J.Tod-Elliott,Jodi,Tod-Elliott,16.0,Magic
80050104,1,Regular,2009,ANZC,80109,J.Henry,Joline,Henry,60.0,Magic
80050104,1,Regular,2009,ANZC,80111,I.van Dyk,Irene,van Dyk,60.0,Magic
80050102,1,Regular,2009,ANZC,80113,C.Bassett,Caitlin,Bassett,60.0,Fever
80050102,1,Regular,2009,ANZC,80122,S.Rosman,Stacey,Rosman,26.0,Fever
80050105,1,Regular,2009,ANZC,80125,L.Willcox,Larrissa,Willcox,46.0,Tactix
80050102,1,Regular,2009,ANZC,80130,B.Giteau,Bianca,Giteau,30.0,Fever
80050102,1,Regular,2009,ANZC,80131,S.Fuhrmann,Susan,Fuhrmann,57.0,Fever
80050102,1,Regular,2009,ANZC,80132,A.Gilmore,Andrea,Gilmore,60.0,Fever
80050102,1,Regular,2009,ANZC,80133,J.Janz,Josie,Janz,4.0,Fever
80050102,1,Regular,2009,ANZC,80135,N.Smith,Nikala,Smith,31.0,Fever
80050104,1,Regular,2009,ANZC,80136,V.Davu,Vilimaina,Davu,60.0,Mystics
80050103,1,Regular,2009,ANZC,80139,L.von Bertouch,Laura,von Bertouch,16.0,Thunderbirds
80050101,1,Regular,2009,ANZC,80141,A.Wilson,Adine,Wilson,60.0,Steel
80050102,1,Regular,2009,ANZC,80152,S.Bolton,Shae,Bolton,35.0,Fever
80050101,1,Regular,2009,ANZC,80154,C.Lees,Camilla,Lees,60.0,Pulse
80050101,1,Regular,2009,ANZC,80156,D.Wilkins,Donna,Wilkins,60.0,Steel
80050105,1,Regular,2009,ANZC,80158,A.Mitchell,Angela,Mitchell,58.0,Tactix
80050101,1,Regular,2009,ANZC,80159,A.Byfield,Althea,Byfield,60.0,Pulse
80050101,1,Regular,2009,ANZC,80160,H.Broederlow,Hannah,Broederlow,19.0,Pulse
80050105,1,Regular,2009,ANZC,80162,S.May,Samantha,May,31.0,Swifts
80050105,1,Regular,2009,ANZC,80163,K.Smith,Kimberley,Smith,30.0,Swifts
80050101,1,Regular,2009,ANZC,80170,N.Milner-Olsen,Ngarama,Milner-Olsen,60.0,Pulse
80050102,1,Regular,2009,ANZC,80171,C.Tregear,Chelsey,Tregear,60.0,Vixens
80050103,1,Regular,2009,ANZC,80173,J.Sutton,Joanne,Sutton,31.0,Thunderbirds
80050102,1,Regular,2009,ANZC,80174,B.Thompson,Brooke,Thompson,4.0,Vixens
80050202,2,Regular,2009,ANZC,80001,E.Beaton,Emily,Beaton,45.0,Thunderbirds
80050202,2,Regular,2009,ANZC,80003,K.Beveridge,Kate,Beveridge,60.0,Thunderbirds
80050202,2,Regular,2009,ANZC,80006,M.Gerrard,Mo'onia,Gerrard,60.0,Thunderbirds
80050202,2,Regular,2009,ANZC,80009,N.Medhurst,Natalie,Medhurst,60.0,Thunderbirds
80050202,2,Regular,2009,ANZC,80010,G.Mentor,Geva,Mentor,60.0,Thunderbirds
80050202,2,Regular,2009,ANZC,80014,N.von Bertouch,Natalie,von Bertouch,60.0,Thunderbirds
80050204,2,Regular,2009,ANZC,80017,J.Seymour,Julie,Seymour,60.0,Tactix
80050204,2,Regular,2009,ANZC,80018,M.Bowden,Maree,Bowden,60.0,Tactix
80050204,2,Regular,2009,ANZC,80019,J.Brown,Jodi,Brown,60.0,Tactix
80050205,2,Regular,2009,ANZC,80020,D.McCloud,Demelza,McCloud,0.0,Firebirds
80050204,2,Regular,2009,ANZC,80021,P.Finch,Phillipa,Finch,60.0,Tactix
80050204,2,Regular,2009,ANZC,80023,C.Kight,Charlotte,Kight,60.0,Tactix
80050203,2,Regular,2009,ANZC,80024,B.Manu,Bessie,Manu,49.0,Pulse
80050201,2,Regular,2009,ANZC,80029,F.Solia,Frances,Solia,60.0,Magic
80050203,2,Regular,2009,ANZC,80030,J.Gupwell,Jamilah,Gupwell,60.0,Pulse
80050203,2,Regular,2009,ANZC,80037,C.Lichtwark,Cushla,Lichtwark,60.0,Pulse
80050204,2,Regular,2009,ANZC,80038,S.Mkoloma,Sonia,Mkoloma,60.0,Tactix
80050204,2,Regular,2009,ANZC,80041,M.Browne,Madison,Browne,60.0,Fever
80050205,2,Regular,2009,ANZC,80042,B.Chatfield,Bianca,Chatfield,60.0,Vixens
80050205,2,Regular,2009,ANZC,80043,N.Chokljat,Natasha,Chokljat,60.0,Vixens
80050204,2,Regular,2009,ANZC,80044,J.Curran,Johannah,Curran,60.0,Fever
80050205,2,Regular,2009,ANZC,80045,R.Hallinan,Renae,Hallinan,60.0,Vixens
80050205,2,Regular,2009,ANZC,80049,J.Corletto,Julie,Corletto,60.0,Vixens
80050205,2,Regular,2009,ANZC,80050,S.McMahon,Sharelle,McMahon,60.0,Vixens
80050205,2,Regular,2009,ANZC,80052,C.Thwaites,Caitlin,Thwaites,60.0,Vixens
80050203,2,Regular,2009,ANZC,80054,C.Latu,Cathrine,Latu,60.0,Mystics
80050203,2,Regular,2009,ANZC,80055,G.Rasmussen,Grace,Rasmussen,30.0,Mystics
80050201,2,Regular,2009,ANZC,80057,L.de Bruin,Leana,de Bruin,45.0,Magic
80050203,2,Regular,2009,ANZC,80058,P.Griffin,Paula,Griffin,60.0,Pulse
80050203,2,Regular,2009,ANZC,80060,R.Everitt,Rawinia,Everitt,31.0,Mystics
80050201,2,Regular,2009,ANZC,80061,S.Scanlan,Sheryl,Scanlan,60.0,Steel
80050203,2,Regular,2009,ANZC,80062,S.Bond,Stephanie,Bond,60.0,Mystics
80050203,2,Regular,2009,ANZC,80063,T.George,Temepara,George,60.0,Mystics
80050202,2,Regular,2009,ANZC,80064,C.Cox,Catherine,Cox,60.0,Swifts
80050202,2,Regular,2009,ANZC,80066,E.Koster,Emma,Koster,60.0,Swifts
80050202,2,Regular,2009,ANZC,80068,R.Bulley,Rebecca,Bulley,60.0,Swifts
80050202,2,Regular,2009,ANZC,80069,K.Green,Kimberlee,Green,60.0,Swifts
80050202,2,Regular,2009,ANZC,80072,S.Pratley,Susan,Pratley,60.0,Swifts
80050202,2,Regular,2009,ANZC,80075,V.Ware,Vanessa,Ware,60.0,Swifts
80050205,2,Regular,2009,ANZC,80076,C.McMeniman,Clare,McMeniman,30.0,Firebirds
80050205,2,Regular,2009,ANZC,80077,K.Trompf,Keirra,Trompf,45.0,Firebirds
80050205,2,Regular,2009,ANZC,80078,R.Aiken,Romelda,Aiken,60.0,Firebirds
80050205,2,Regular,2009,ANZC,80080,L.Geitz,Laura,Geitz,60.0,Firebirds
80050205,2,Regular,2009,ANZC,80081,L.Nourse,Lauren,Nourse,60.0,Firebirds
80050205,2,Regular,2009,ANZC,80083,P.Stephens,Peta,Stephens,45.0,Firebirds
80050205,2,Regular,2009,ANZC,80085,T.Greenway,Tamsin,Greenway,60.0,Firebirds
80050205,2,Regular,2009,ANZC,80087,J.Lawson,Janelle,Lawson,30.0,Firebirds
80050201,2,Regular,2009,ANZC,80093,D.Wipiiti,Daneka,Wipiiti,60.0,Steel
80050201,2,Regular,2009,ANZC,80094,L.Leota,Liana,Leota,30.0,Steel
80050201,2,Regular,2009,ANZC,80095,W.Frew,Wendy,Frew,30.0,Steel
80050203,2,Regular,2009,ANZC,80097,D.White,Debbie,White,60.0,Mystics
80050201,2,Regular,2009,ANZC,80098,T.Selby-Rickit,Te Huinga Reo,Selby-Rickit,60.0,Steel
80050201,2,Regular,2009,ANZC,80099,K.Grant,Katrina,Grant,60.0,Steel
80050201,2,Regular,2009,ANZC,80100,M.Tutaia,Maria,Tutaia,60.0,Magic
80050201,2,Regular,2009,ANZC,80101,C.Kopua,Casey,Kopua,60.0,Magic
80050201,2,Regular,2009,ANZC,80105,L.Langman,Laura,Langman,60.0,Magic
80050203,2,Regular,2009,ANZC,80107,K.Grant,Keshia,Grant,30.0,Mystics
80050201,2,Regular,2009,ANZC,80108,J.Tod-Elliott,Jodi,Tod-Elliott,15.0,Magic
80050201,2,Regular,2009,ANZC,80109,J.Henry,Joline,Henry,60.0,Magic
80050201,2,Regular,2009,ANZC,80111,I.van Dyk,Irene,van Dyk,60.0,Magic
80050204,2,Regular,2009,ANZC,80113,C.Bassett,Caitlin,Bassett,58.0,Fever
80050204,2,Regular,2009,ANZC,80122,S.Rosman,Stacey,Rosman,30.0,Fever
80050204,2,Regular,2009,ANZC,80130,B.Giteau,Bianca,Giteau,32.0,Fever
80050204,2,Regular,2009,ANZC,80131,S.Fuhrmann,Susan,Fuhrmann,60.0,Fever
80050204,2,Regular,2009,ANZC,80132,A.Gilmore,Andrea,Gilmore,38.0,Fever
80050204,2,Regular,2009,ANZC,80133,J.Janz,Josie,Janz,23.0,Fever
80050204,2,Regular,2009,ANZC,80135,N.Smith,Nikala,Smith,8.0,Fever
80050203,2,Regular,2009,ANZC,80136,V.Davu,Vilimaina,Davu,60.0,Mystics
80050202,2,Regular,2009,ANZC,80139,L.von Bertouch,Laura,von Bertouch,30.0,Thunderbirds
80050201,2,Regular,2009,ANZC,80141,A.Wilson,Adine,Wilson,60.0,Steel
80050203,2,Regular,2009,ANZC,80147,P.Cookey,Pamela,Cookey,31.0,Mystics
80050204,2,Regular,2009,ANZC,80152,S.Bolton,Shae,Bolton,31.0,Fever
80050203,2,Regular,2009,ANZC,80154,C.Lees,Camilla,Lees,60.0,Pulse
80050205,2,Regular,2009,ANZC,80155,A.Castrisos,Alissa,Castrisos,30.0,Firebirds
80050201,2,Regular,2009,ANZC,80156,D.Wilkins,Donna,Wilkins,60.0,Steel
80050204,2,Regular,2009,ANZC,80158,A.Mitchell,Angela,Mitchell,60.0,Tactix
80050203,2,Regular,2009,ANZC,80159,A.Byfield,Althea,Byfield,60.0,Pulse
80050203,2,Regular,2009,ANZC,80160,H.Broederlow,Hannah,Broederlow,12.0,Pulse
80050202,2,Regular,2009,ANZC,80162,S.May,Samantha,May,13.0,Swifts
80050202,2,Regular,2009,ANZC,80163,K.Smith,Kimberley,Smith,48.0,Swifts
80050204,2,Regular,2009,ANZC,80165,J.Keene,Jasmine,Keene,23.0,Fever
80050203,2,Regular,2009,ANZC,80170,N.Milner-Olsen,Ngarama,Milner-Olsen,60.0,Pulse
80050205,2,Regular,2009,ANZC,80171,C.Tregear,Chelsey,Tregear,60.0,Vixens
80050202,2,Regular,2009,ANZC,80173,J.Sutton,Joanne,Sutton,45.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80001,E.Beaton,Emily,Beaton,32.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80003,K.Beveridge,Kate,Beveridge,62.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80006,M.Gerrard,Mo'onia,Gerrard,62.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80009,N.Medhurst,Natalie,Medhurst,62.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80010,G.Mentor,Geva,Mentor,56.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80012,B.Reddy,Bianca,Reddy,6.0,Thunderbirds
80050302,3,Regular,2009,ANZC,80014,N.von Bertouch,Natalie,von Bertouch,62.0,Thunderbirds
80050303,3,Regular,2009,ANZC,80017,J.Seymour,Julie,Seymour,60.0,Tactix
80050303,3,Regular,2009,ANZC,80018,M.Bowden,Maree,Bowden,60.0,Tactix
80050303,3,Regular,2009,ANZC,80019,J.Brown,Jodi,Brown,60.0,Tactix
80050301,3,Regular,2009,ANZC,80020,D.McCloud,Demelza,McCloud,60.0,Firebirds
80050303,3,Regular,2009,ANZC,80021,P.Finch,Phillipa,Finch,15.0,Tactix
80050303,3,Regular,2009,ANZC,80023,C.Kight,Charlotte,Kight,45.0,Tactix
80050301,3,Regular,2009,ANZC,80024,B.Manu,Bessie,Manu,46.0,Pulse
80050303,3,Regular,2009,ANZC,80026,V.Smith,Victoria,Smith,18.0,Tactix
80050303,3,Regular,2009,ANZC,80028,A.Thompson,Anna,Thompson,46.0,Tactix
80050304,3,Regular,2009,ANZC,80029,F.Solia,Frances,Solia,45.0,Magic
80050301,3,Regular,2009,ANZC,80030,J.Gupwell,Jamilah,Gupwell,46.0,Pulse
80050301,3,Regular,2009,ANZC,80037,C.Lichtwark,Cushla,Lichtwark,60.0,Pulse
80050303,3,Regular,2009,ANZC,80038,S.Mkoloma,Sonia,Mkoloma,58.0,Tactix
80050303,3,Regular,2009,ANZC,80039,K.Waititi,Kahurangi,Waititi,0.0,Tactix
80050305,3,Regular,2009,ANZC,80041,M.Browne,Madison,Browne,60.0,Fever
80050302,3,Regular,2009,ANZC,80042,B.Chatfield,Bianca,Chatfield,62.0,Vixens
80050302,3,Regular,2009,ANZC,80043,N.Chokljat,Natasha,Chokljat,62.0,Vixens
80050305,3,Regular,2009,ANZC,80044,J.Curran,Johannah,Curran,60.0,Fever
80050302,3,Regular,2009,ANZC,80045,R.Hallinan,Renae,Hallinan,62.0,Vixens
80050302,3,Regular,2009,ANZC,80049,J.Corletto,Julie,Corletto,62.0,Vixens
80050302,3,Regular,2009,ANZC,80050,S.McMahon,Sharelle,McMahon,62.0,Vixens
80050302,3,Regular,2009,ANZC,80052,C.Thwaites,Caitlin,Thwaites,62.0,Vixens
80050305,3,Regular,2009,ANZC,80054,C.Latu,Cathrine,Latu,30.0,Mystics
80050305,3,Regular,2009,ANZC,80056,J.Topia,Jade,Topia,30.0,Mystics
80050304,3,Regular,2009,ANZC,80057,L.de Bruin,Leana,de Bruin,16.0,Magic
80050301,3,Regular,2009,ANZC,80058,P.Griffin,Paula,Griffin,60.0,Pulse
80050305,3,Regular,2009,ANZC,80059,R.Rasmussen,Rachel,Rasmussen,30.0,Mystics
80050305,3,Regular,2009,ANZC,80060,R.Everitt,Rawinia,Everitt,15.0,Mystics
80050303,3,Regular,2009,ANZC,80061,S.Scanlan,Sheryl,Scanlan,60.0,Steel
80050305,3,Regular,2009,ANZC,80062,S.Bond,Stephanie,Bond,30.0,Mystics
80050305,3,Regular,2009,ANZC,80063,T.George,Temepara,George,60.0,Mystics
80050304,3,Regular,2009,ANZC,80064,C.Cox,Catherine,Cox,28.0,Swifts
80050304,3,Regular,2009,ANZC,80066,E.Koster,Emma,Koster,60.0,Swifts
80050304,3,Regular,2009,ANZC,80067,E.Bell,Erin,Bell,33.0,Swifts
80050304,3,Regular,2009,ANZC,80068,R.Bulley,Rebecca,Bulley,15.0,Swifts
80050304,3,Regular,2009,ANZC,80069,K.Green,Kimberlee,Green,60.0,Swifts
80050304,3,Regular,2009,ANZC,80072,S.Pratley,Susan,Pratley,60.0,Swifts
80050304,3,Regular,2009,ANZC,80075,V.Ware,Vanessa,Ware,60.0,Swifts
80050301,3,Regular,2009,ANZC,80076,C.McMeniman,Clare,McMeniman,60.0,Firebirds
80050301,3,Regular,2009,ANZC,80077,K.Trompf,Keirra,Trompf,16.0,Firebirds
80050301,3,Regular,2009,ANZC,80078,R.Aiken,Romelda,Aiken,60.0,Firebirds
80050301,3,Regular,2009,ANZC,80080,L.Geitz,Laura,Geitz,28.0,Firebirds
80050301,3,Regular,2009,ANZC,80081,L.Nourse,Lauren,Nourse,60.0,Firebirds
80050301,3,Regular,2009,ANZC,80083,P.Stephens,Peta,Stephens,17.0,Firebirds
80050301,3,Regular,2009,ANZC,80085,T.Greenway,Tamsin,Greenway,55.0,Firebirds
80050301,3,Regular,2009,ANZC,80086,J.O'Connor,Jenny,O'Connor,6.0,Firebirds
80050304,3,Regular,2009,ANZC,80091,J.Tuki,Jessica,Tuki,16.0,Magic
80050303,3,Regular,2009,ANZC,80093,D.Wipiiti,Daneka,Wipiiti,60.0,Steel
80050303,3,Regular,2009,ANZC,80094,L.Leota,Liana,Leota,38.0,Steel
80050303,3,Regular,2009,ANZC,80095,W.Frew,Wendy,Frew,31.0,Steel
80050303,3,Regular,2009,ANZC,80096,E.Burgess-Maifea,Erika,Burgess-Maifea,45.0,Steel
80050305,3,Regular,2009,ANZC,80097,D.White,Debbie,White,45.0,Mystics
80050303,3,Regular,2009,ANZC,80098,T.Selby-Rickit,Te Huinga Reo,Selby-Rickit,16.0,Steel
80050303,3,Regular,2009,ANZC,80099,K.Grant,Katrina,Grant,53.0,Steel
80050304,3,Regular,2009,ANZC,80100,M.Tutaia,Maria,Tutaia,45.0,Magic
80050304,3,Regular,2009,ANZC,80101,C.Kopua,Casey,Kopua,60.0,Magic
80050304,3,Regular,2009,ANZC,80102,N.Pettit,Nicola,Pettit,16.0,Magic
80050304,3,Regular,2009,ANZC,80105,L.Langman,Laura,Langman,60.0,Magic
80050305,3,Regular,2009,ANZC,80107,K.Grant,Keshia,Grant,45.0,Mystics
80050304,3,Regular,2009,ANZC,80108,J.Tod-Elliott,Jodi,Tod-Elliott,45.0,Magic
80050304,3,Regular,2009,ANZC,80109,J.Henry,Joline,Henry,60.0,Magic
80050304,3,Regular,2009,ANZC,80111,I.van Dyk,Irene,van Dyk,60.0,Magic
80050305,3,Regular,2009,ANZC,80113,C.Bassett,Caitlin,Bassett,60.0,Fever
80050303,3,Regular,2009,ANZC,80125,L.Willcox,Larrissa,Willcox,46.0,Tactix
80050305,3,Regular,2009,ANZC,80130,B.Giteau,Bianca,Giteau,60.0,Fever
80050305,3,Regular,2009,ANZC,80131,S.Fuhrmann,Susan,Fuhrmann,60.0,Fever
80050305,3,Regular,2009,ANZC,80133,J.Janz,Josie,Janz,60.0,Fever
80050305,3,Regular,2009,ANZC,80136,V.Davu,Vilimaina,Davu,60.0,Mystics
80050302,3,Regular,2009,ANZC,80139,L.von Bertouch,Laura,von Bertouch,45.0,Thunderbirds
80050303,3,Regular,2009,ANZC,80141,A.Wilson,Adine,Wilson,60.0,Steel
80050305,3,Regular,2009,ANZC,80147,P.Cookey,Pamela,Cookey,60.0,Mystics
80050305,3,Regular,2009,ANZC,80152,S.Bolton,Shae,Bolton,60.0,Fever
80050301,3,Regular,2009,ANZC,80154,C.Lees,Camilla,Lees,60.0,Pulse
80050301,3,Regular,2009,ANZC,80155,A.Castrisos,Alissa,Castrisos,60.0,Firebirds
80050303,3,Regular,2009,ANZC,80156,D.Wilkins,Donna,Wilkins,60.0,Steel
80050303,3,Regular,2009,ANZC,80158,A.Mitchell,Angela,Mitchell,15.0,Tactix
80050301,3,Regular,2009,ANZC,80159,A.Byfield,Althea,Byfield,60.0,Pulse
80050301,3,Regular,2009,ANZC,80160,H.Broederlow,Hannah,Broederlow,15.0,Pulse
80050304,3,Regular,2009,ANZC,80162,S.May,Samantha,May,45.0,Swifts
80050304,3,Regular,2009,ANZC,80163,K.Smith,Kimberley,Smith,60.0,Swifts
80050305,3,Regular,2009,ANZC,80164,F.Pulu,Finau,Pulu,15.0,Mystics
80050301,3,Regular,2009,ANZC,80166,L.Harrison,Larrissa,Harrison,15.0,Pulse
80050301,3,Regular,2009,ANZC,80170,N.Milner-Olsen,Ngarama,Milner-Olsen,60.0,Pulse
80050302,3,Regular,2009,ANZC,80171,C.Tregear,Chelsey,Tregear,62.0,Vixens
80050302,3,Regular,2009,ANZC,80173,J.Sutton,Joanne,Sutton,47.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80003,K.Beveridge,Kate,Beveridge,60.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80006,M.Gerrard,Mo'onia,Gerrard,75.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80009,N.Medhurst,Natalie,Medhurst,75.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80010,G.Mentor,Geva,Mentor,45.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80012,B.Reddy,Bianca,Reddy,60.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80014,N.von Bertouch,Natalie,von Bertouch,75.0,Thunderbirds
80050404,4,Regular,2009,ANZC,80017,J.Seymour,Julie,Seymour,75.0,Tactix
80050404,4,Regular,2009,ANZC,80018,M.Bowden,Maree,Bowden,75.0,Tactix
80050404,4,Regular,2009,ANZC,80019,J.Brown,Jodi,Brown,75.0,Tactix
80050403,4,Regular,2009,ANZC,80020,D.McCloud,Demelza,McCloud,60.0,Firebirds
80050404,4,Regular,2009,ANZC,80023,C.Kight,Charlotte,Kight,75.0,Tactix
80050401,4,Regular,2009,ANZC,80024,B.Manu,Bessie,Manu,52.0,Pulse
80050404,4,Regular,2009,ANZC,80028,A.Thompson,Anna,Thompson,75.0,Tactix
80050403,4,Regular,2009,ANZC,80029,F.Solia,Frances,Solia,60.0,Magic
80050401,4,Regular,2009,ANZC,80030,J.Gupwell,Jamilah,Gupwell,60.0,Pulse
80050401,4,Regular,2009,ANZC,80037,C.Lichtwark,Cushla,Lichtwark,60.0,Pulse
80050404,4,Regular,2009,ANZC,80038,S.Mkoloma,Sonia,Mkoloma,75.0,Tactix
80050401,4,Regular,2009,ANZC,80041,M.Browne,Madison,Browne,60.0,Fever
80050402,4,Regular,2009,ANZC,80042,B.Chatfield,Bianca,Chatfield,60.0,Vixens
80050402,4,Regular,2009,ANZC,80043,N.Chokljat,Natasha,Chokljat,60.0,Vixens
80050401,4,Regular,2009,ANZC,80044,J.Curran,Johannah,Curran,60.0,Fever
80050402,4,Regular,2009,ANZC,80045,R.Hallinan,Renae,Hallinan,45.0,Vixens
80050402,4,Regular,2009,ANZC,80049,J.Corletto,Julie,Corletto,60.0,Vixens
80050402,4,Regular,2009,ANZC,80050,S.McMahon,Sharelle,McMahon,60.0,Vixens
80050402,4,Regular,2009,ANZC,80052,C.Thwaites,Caitlin,Thwaites,60.0,Vixens
80050405,4,Regular,2009,ANZC,80054,C.Latu,Cathrine,Latu,60.0,Mystics
80050405,4,Regular,2009,ANZC,80055,G.Rasmussen,Grace,Rasmussen,30.0,Mystics
80050403,4,Regular,2009,ANZC,80057,L.de Bruin,Leana,de Bruin,45.0,Magic
